Wav: test/S01.04.digits.wav
	Speaker S01:	0.7936248815901475
	Speaker S02:	0.21785379462034857
	Speaker S03:	0.24577435916903587
	Speaker S04:	0.18837932666958818
	Speaker S05:	0.40950988116310233
	Speaker S06:	-0.08089665741147284
	Speaker S07:	-0.0543358540063157
	Speaker S08:	-0.10065071786384822
	Speaker S09:	0.0035285752812899726
	Speaker S10:	-0.010196710164297336
	Speaker S11:	-0.05557423290587471
	Speaker S12:	0.21540532873223697
	Speaker S13:	0.008448008076898054
	Speaker S14:	0.11376921837745593
	Speaker S15:	-0.02357032073761054
	Speaker S16:	-0.2907857652561485
	Speaker S17:	0.24852649481388983
	Speaker S18:	-0.21274223693933716
	Speaker S19:	0.16054774139276723
	Speaker S20:	-0.0527186558297228
	Speaker S21:	0.3640434449430533
	Speaker S22:	0.12417654242525249
	Speaker S23:	0.09586517991036698
	Speaker S24:	-0.0892280231276504
	Speaker S25:	0.14801172780666347
	Speaker S26:	0.3257287565469066
	Speaker S27:	0.1450777560766974
	Speaker S28:	0.26930768125161575
	Speaker S29:	0.013988429838284147
	Speaker S30:	-0.10577979205388525
	Speaker S31:	-0.11038574499636092
	Speaker S32:	0.24830986092886997
	Speaker S33:	-0.08429105192419463
	Speaker S34:	0.030569959189457225
	Speaker S35:	-0.2305329415328634
	Speaker S36:	-0.2940152268197749
	Speaker S37:	0.07379955209957954
	Speaker S38:	0.4101184650586828
	Speaker S39:	0.3935413340439401
	Speaker S40:	0.08021900852339323
	Speaker S41:	0.27574656161082195
	Speaker S42:	-0.19231294612938266
	Speaker S43:	0.44213065198232715
	Speaker S44:	-0.06986002598048918
	Speaker S45:	-0.08868121458556835
	Speaker S46:	0.16943767492994227
	Speaker S47:	0.3425220648363618
	Speaker S48:	0.15403271953865175
	Speaker S49:	0.12279133798872958
	Speaker S50:	0.12797204500280554

Wav: test/S01.04.words.wav
	Speaker S01:	0.443687172596487
	Speaker S02:	-0.010427640748616525
	Speaker S03:	0.21586323938568835
	Speaker S04:	0.2939288075126147
	Speaker S05:	0.3776722582223149
	Speaker S06:	-0.1926107843770466
	Speaker S07:	0.213762399416203
	Speaker S08:	-0.24310745129241054
	Speaker S09:	-0.07240922104030174
	Speaker S10:	-0.18170502108718267
	Speaker S11:	0.1347905061065844
	Speaker S12:	0.12672890394374844
	Speaker S13:	-0.15179470410445334
	Speaker S14:	-0.06880229665838034
	Speaker S15:	0.08264186624521033
	Speaker S16:	-0.20153242634507595
	Speaker S17:	0.19891866489544585
	Speaker S18:	0.07814045000593643
	Speaker S19:	-0.22029258433831342
	Speaker S20:	0.09994960229928511
	Speaker S21:	0.031261450163946346
	Speaker S22:	-0.09429078505441243
	Speaker S23:	-0.001973799364663127
	Speaker S24:	-0.1440892511477809
	Speaker S25:	0.14213542459726822
	Speaker S26:	0.16943527977757863
	Speaker S27:	-0.134466193245803
	Speaker S28:	0.11734092986039237
	Speaker S29:	-0.14979590955348118
	Speaker S30:	-0.06252943062300502
	Speaker S31:	0.08049403708842406
	Speaker S32:	0.18283835754918698
	Speaker S33:	0.09284245130928408
	Speaker S34:	0.018645285498731064
	Speaker S35:	-0.11781693397629545
	Speaker S36:	-0.039962961924134024
	Speaker S37:	-0.12536740664045562
	Speaker S38:	-0.12711273738822276
	Speaker S39:	0.2520643109493278
	Speaker S40:	0.08669333970750985
	Speaker S41:	0.028884815378898584
	Speaker S42:	-0.1849553457277325
	Speaker S43:	0.1218320710468487
	Speaker S44:	-0.13952950524932378
	Speaker S45:	0.06508496257144296
	Speaker S46:	0.03576899859306769
	Speaker S47:	0.10226807681990709
	Speaker S48:	0.0014475054980619183
	Speaker S49:	-0.004877834541021343
	Speaker S50:	0.017974363597206673

Wav: test/S01.05.digits.wav
	Speaker S01:	0.6566877757097954
	Speaker S02:	0.22417858546549493
	Speaker S03:	0.21252906610025257
	Speaker S04:	0.25012214957504947
	Speaker S05:	0.4334394742837141
	Speaker S06:	0.02993564063815847
	Speaker S07:	-0.056990054010821536
	Speaker S08:	-0.21604828965017825
	Speaker S09:	0.0069343773478610215
	Speaker S10:	-0.20501244179783576
	Speaker S11:	0.014382798976713846
	Speaker S12:	0.06853209398385542
	Speaker S13:	0.050018540754846325
	Speaker S14:	-0.057207209511473095
	Speaker S15:	0.0015477012395976998
	Speaker S16:	-0.2070240880963064
	Speaker S17:	0.27591311072601804
	Speaker S18:	-0.22643353401374697
	Speaker S19:	0.22493425065580602
	Speaker S20:	0.06648358865462195
	Speaker S21:	0.21766115600040384
	Speaker S22:	0.22497966550099432
	Speaker S23:	0.082954046215044
	Speaker S24:	-0.09542757251121077
	Speaker S25:	0.22090847984380285
	Speaker S26:	0.39865414558769735
	Speaker S27:	0.1558263675917138
	Speaker S28:	0.04262799041316254
	Speaker S29:	0.15077702333061638
	Speaker S30:	0.03130485038386886
	Speaker S31:	-0.002916819532180375
	Speaker S32:	0.3295384037568485
	Speaker S33:	0.10073626124788061
	Speaker S34:	-0.0505115176887029
	Speaker S35:	-0.28572810587720293
	Speaker S36:	-0.18495282582464712
	Speaker S37:	0.07106081238522739
	Speaker S38:	0.21906858339029706
	Speaker S39:	0.38688572198806664
	Speaker S40:	0.21260794423408164
	Speaker S41:	0.19633655313008413
	Speaker S42:	-0.012373802511774678
	Speaker S43:	0.4823557800602052
	Speaker S44:	0.04242153844557032
	Speaker S45:	-0.024044326310650378
	Speaker S46:	0.1393479381845559
	Speaker S47:	0.290184397986726
	Speaker S48:	0.2373353387479296
	Speaker S49:	0.14136141045609982
	Speaker S50:	0.11146494098338758

Wav: test/S01.05.words.wav
	Speaker S01:	0.2710324467742297
	Speaker S02:	-0.09295764212898751
	Speaker S03:	0.31497370007545705
	Speaker S04:	0.18828865799069686
	Speaker S05:	0.34027246033915176
	Speaker S06:	-0.24810435126024397
	Speaker S07:	0.3292917735665227
	Speaker S08:	-0.26750261969830813
	Speaker S09:	-0.14536938037895344
	Speaker S10:	-0.2016957168775362
	Speaker S11:	0.08122114535508784
	Speaker S12:	0.12743385367681326
	Speaker S13:	-0.15806608981493034
	Speaker S14:	-0.14725046347453294
	Speaker S15:	0.0012665746158045988
	Speaker S16:	-0.1128315876759377
	Speaker S17:	0.15744463465636774
	Speaker S18:	0.1652963439406036
	Speaker S19:	-0.11896626832903386
	Speaker S20:	0.16913890433831968
	Speaker S21:	-0.061560927559573306
	Speaker S22:	-0.07849193060957503
	Speaker S23:	0.0016558680368496442
	Speaker S24:	0.02394967586572289
	Speaker S25:	0.16979075277269717
	Speaker S26:	0.14928850777726155
	Speaker S27:	-0.05309148977609117
	Speaker S28:	0.027413155124423338
	Speaker S29:	-0.10178637361267405
	Speaker S30:	-0.008363840315988708
	Speaker S31:	-0.018600403029896843
	Speaker S32:	0.16971697266032154
	Speaker S33:	0.2767985040024926
	Speaker S34:	0.021146715890652257
	Speaker S35:	-0.17888614118242802
	Speaker S36:	-0.040980179906022145
	Speaker S37:	-0.10504522478635073
	Speaker S38:	-0.2545994424302801
	Speaker S39:	0.119498550308041
	Speaker S40:	0.1342678637517069
	Speaker S41:	-0.07411815078066772
	Speaker S42:	-0.1125189537947202
	Speaker S43:	0.19001721238219538
	Speaker S44:	-0.1593936268566216
	Speaker S45:	0.056703470805149196
	Speaker S46:	0.0333542356186155
	Speaker S47:	0.029935089745094106
	Speaker S48:	-0.06394809276771776
	Speaker S49:	0.049082262256916885
	Speaker S50:	0.1383586637335017

Wav: test/S01.06.digits.wav
	Speaker S01:	0.5578714085196869
	Speaker S02:	0.3470763241191632
	Speaker S03:	0.18555304800825484
	Speaker S04:	0.144866356712397
	Speaker S05:	0.5666895750246042
	Speaker S06:	-0.061364635785197526
	Speaker S07:	0.10913846494808267
	Speaker S08:	-0.1112707716148206
	Speaker S09:	-0.07747344213319718
	Speaker S10:	-0.14962999812717154
	Speaker S11:	0.017109575290588003
	Speaker S12:	0.18281991153813215
	Speaker S13:	-0.03172375441943831
	Speaker S14:	-0.10128779603296846
	Speaker S15:	-0.12026231350940059
	Speaker S16:	-0.3061854435136333
	Speaker S17:	0.19591490351686736
	Speaker S18:	-0.328696840421144
	Speaker S19:	0.05352653379903001
	Speaker S20:	0.14825223226974601
	Speaker S21:	0.14613615555726195
	Speaker S22:	0.12101190463946025
	Speaker S23:	0.07120793031853229
	Speaker S24:	-0.011968778914527021
	Speaker S25:	0.06313913078881667
	Speaker S26:	0.1830223945534619
	Speaker S27:	0.0825191418754935
	Speaker S28:	0.04606430361294278
	Speaker S29:	0.14080347663148327
	Speaker S30:	0.028012207676503247
	Speaker S31:	0.014940917902839294
	Speaker S32:	0.32928282508148377
	Speaker S33:	0.16918358955797097
	Speaker S34:	-0.17743010713787521
	Speaker S35:	-0.24931202792694723
	Speaker S36:	-0.3256800247912611
	Speaker S37:	-0.04837893976874345
	Speaker S38:	0.05520623488962729
	Speaker S39:	0.19787653972446928
	Speaker S40:	0.09989844438318701
	Speaker S41:	0.05425929194637272
	Speaker S42:	-0.0703015319611033
	Speaker S43:	0.5211048502459807
	Speaker S44:	-0.14916357637539873
	Speaker S45:	0.049367125783681985
	Speaker S46:	0.11701989494569504
	Speaker S47:	0.23541659717532815
	Speaker S48:	0.27105194353341017
	Speaker S49:	0.10427443573098238
	Speaker S50:	0.06719676614909016

Wav: test/S01.06.words.wav
	Speaker S01:	0.39040124463224574
	Speaker S02:	-0.026607774227898305
	Speaker S03:	0.3466822415638951
	Speaker S04:	0.1686072715544201
	Speaker S05:	0.43240499153365214
	Speaker S06:	-0.24154151131178164
	Speaker S07:	0.26549091155811566
	Speaker S08:	-0.22596932347342058
	Speaker S09:	-0.17037874240061865
	Speaker S10:	-0.1993737272768629
	Speaker S11:	0.12273801973478123
	Speaker S12:	0.10267176742106515
	Speaker S13:	-0.1649457280095908
